Id,Item Name,Date,price
20110102,Berry Southafrica,02-01-2011,NULL
20110102,Baby corn cleaned,02-01-2011,NULL
20110102,Baby corn,02-01-2011,NULL
20110102,Chillies Bajji yagani,02-01-2011,NULL
20110102,Chilakarive green,02-01-2011,NULL
20110102,Potato pack,02-01-2011,NULL
20110102,Onion pack,02-01-2011,NULL
20110102,Chakota greens,02-01-2011,NULL
20110102,Eggs,02-01-2011,NULL
20110102,Arive greens,02-01-2011,NULL
20110102,knol-khol,02-01-2011,NULL
20110102,Chikadi kai,02-01-2011,NULL
20110102,Garlic cleaned,02-01-2011,NULL
20110102,Garlic,02-01-2011,NULL
20110102,Ginger New,02-01-2011,NULL
20110102,Ginger,02-01-2011,NULL
20110102,Ground nut Hybrid,02-01-2011,NULL
20110102,Ground nut Local,02-01-2011,NULL
20110102,Double Beans,02-01-2011,NULL
20110102,Double Beans seeds,02-01-2011,NULL
20110102,Drumstik,02-01-2011,NULL
20110102,Cherry Tomoto,02-01-2011,NULL
20110102,Cauliflower per Kg,02-01-2011,NULL
20110102,Cauliflower(S),02-01-2011,NULL
20110102,Cauliflower(M),02-01-2011,NULL
20110102,Mushroom Milky,02-01-2011,NULL
20110102,Mushroom Button,02-01-2011,NULL
20110102,Lime Bijapur,02-01-2011,NULL
20110102,Grapes Dry 100gm,02-01-2011,NULL
20110102,Grapes Dry 250gm,02-01-2011,NULL
20110102,Grapes Red globe,02-01-2011,NULL
20110102,Lime Local,02-01-2011,NULL
20110102,Little gourd,02-01-2011,NULL
20110102,Ladys finger,02-01-2011,NULL
20110102,Herali kai,02-01-2011,NULL
20110102,Grapes T.S.,02-01-2011,NULL
20110102,Avarekai (Field Beans ),02-01-2011,NULL
20110102,Banana cooking R.Banana,02-01-2011,NULL
20110102,Jukani,02-01-2011,NULL
20110102,Sham gadde,02-01-2011,NULL
20110102,Snake Gourd(S),02-01-2011,NULL
20110102,Snake Gourd,02-01-2011,NULL
20110102,Sponge Gourd,02-01-2011,NULL
20110102,Raddish Red,02-01-2011,NULL
20110102,Raddish,02-01-2011,NULL
20110102,Sweet Potato(Genasu),02-01-2011,NULL
20110102,Potato Baby,02-01-2011,NULL
20110102,Potato(S),02-01-2011,NULL
20110102,Potato(B),02-01-2011,NULL
20110102,Potato(M),02-01-2011,NULL
20110102,Pumpkin Japan,02-01-2011,NULL
20110102,Pumpkin Red,02-01-2011,NULL
20110102,Pumpkin Ash,02-01-2011,NULL
20110102,Peas Ooty,02-01-2011,NULL
20110102,Peas Dharwad,02-01-2011,NULL
20110102,Orange South Africa,02-01-2011,NULL
20110102,Orange malt,02-01-2011,NULL
20110102,Grapes Blore blue,02-01-2011,NULL
20110102,Guava Allahabad(Red),02-01-2011,NULL
20110102,Guava,02-01-2011,NULL
20110102,Chicco(Sapota),02-01-2011,NULL
20110102,Custerd Apple,02-01-2011,NULL
20110102,Chicco(Sapota) rapined,02-01-2011,NULL
20110102,Banana Rasabale,02-01-2011,NULL
20110102,Banana karpura,02-01-2011,NULL
20110102,Banana Nendra,02-01-2011,NULL
20110102,Banana chandra,02-01-2011,NULL
20110102,Banana Yellaki,02-01-2011,NULL
20110102,Banana pachabale,02-01-2011,NULL
20110102,Apple Golden delicious,02-01-2011,NULL
20110102,Apple Green smith,02-01-2011,NULL
20110102,Apple hazarath palli,02-01-2011,NULL
20110102,Apple Fuji chaina,02-01-2011,NULL
20110102,Apple Newzeland,02-01-2011,NULL
20110102,Apple Australia,02-01-2011,NULL
20110102,Apple Washington,02-01-2011,NULL
20110102,Apple Economy,02-01-2011,NULL
20110102,Apple Simla,02-01-2011,NULL
20110102,Apple Delicious,02-01-2011,NULL
20110102,Palak Greens,02-01-2011,NULL
20110102,Menthya Greens,02-01-2011,NULL
20110102,Mint Leaves,02-01-2011,NULL
20110102,G.nut oil Rice Bron 1 lt,02-01-2011,NULL
20110102,G.nut oil Premium1 lt,02-01-2011,NULL
20110102,Ground nut oil 1 lt,02-01-2011,NULL
20110102,G.oil Net rich 500 ml,02-01-2011,NULL
20110102,Fruit Juice Tailand,02-01-2011,NULL
20110102,Tender Coco packed,02-01-2011,NULL
20110102,Tender Coconut(S),02-01-2011,NULL
20110102,Pista,02-01-2011,NULL
20110102,Dates Arebian,02-01-2011,NULL
20110102,Thinda,02-01-2011,NULL
20110102,Tamarind seedless,02-01-2011,NULL
20110102,Tamrind Chatisghar,02-01-2011,NULL
20110102,Tender Coconut(M),02-01-2011,NULL
20110102,Tender Coconut,02-01-2011,NULL
20110102,Straw Berry,02-01-2011,NULL
20110102,Litchi Taiwan/chaina,02-01-2011,NULL
20110102,Litchi Local,02-01-2011,NULL
20110102,Kiwi fruit,02-01-2011,NULL
20110102,Komark fruit,02-01-2011,NULL
20110102,Grapes Crimson,02-01-2011,NULL
20110102,Grapes Krishna sharad,02-01-2011,NULL
20110102,Grapes Flame,02-01-2011,NULL
20110102,Grapes Sonika,02-01-2011,NULL
20110102,Grapes Rose,02-01-2011,NULL
20110102,Grapes Sharad,02-01-2011,NULL
20110102,Grapes Dilkush,02-01-2011,NULL
20110102,GrapesAnabi shahi,02-01-2011,NULL
20110102,Hesaru kalu,02-01-2011,NULL
20110102,Molake kalu,02-01-2011,NULL
20110102,Greens Sabbakki,02-01-2011,NULL
20110102,Parvala,02-01-2011,NULL
20110102,Spring Onion(Cleaned),02-01-2011,NULL
20110102,Spring Onion,02-01-2011,NULL
20110103,Kashini greens,03-01-2011,NULL
20110103,Pineapple juice,03-01-2011,NULL
20110103,Thiland Juice,03-01-2011,NULL
20110103,Thiland Jelly,03-01-2011,NULL
20110103,Orange juice,03-01-2011,NULL
20110103,Chikkadikai cleaned,03-01-2011,NULL
20110103,Grapesh Tash ganesh,03-01-2011,NULL
20110103,Times Rose berry,03-01-2011,NULL
20110103,Washington gala apple,03-01-2011,NULL
20110103,Chilles small cleaned (C.B.P),03-01-2011,NULL
20110103,,03-01-2011,NULL
20110103,,03-01-2011,NULL
20110103,,03-01-2011,NULL
20110103,Apple Chaina Delicious,03-01-2011,NULL
20110103,Rumenia Mango,03-01-2011,NULL
20110103,Mosambi polo,03-01-2011,NULL
20110103,S.mellon namdhari (Red),03-01-2011,NULL
20110103,S.mellon Local (Luck),03-01-2011,NULL
20110103,Bore fruit,03-01-2011,NULL
20110103,Butter fruit,03-01-2011,NULL
20110103,Anjura/Fig,03-01-2011,NULL
20110103,Peas seeds,03-01-2011,NULL
20110103,Bread fruit,03-01-2011,NULL
20110103,Apple Chilli,03-01-2011,NULL
20110103,Indian red globe,03-01-2011,NULL
20110103,Washington red apple,03-01-2011,NULL
20110103,Tamarind Paste 150 gm,03-01-2011,NULL
20110103,Rice Bran 5 lt,03-01-2011,NULL
20110103,Sungold oil 5 lt,03-01-2011,NULL
20110103,Ground nut oil 5 lt,03-01-2011,NULL
20110103,Safal deep 500 ml,03-01-2011,NULL
20110103,Tamarind Paste 450 gm,03-01-2011,NULL
20110103,Sun safal Tin 15 lt,03-01-2011,NULL
20110103,Sungold oil 5 lt packet,03-01-2011,NULL
20110103,Pepper,03-01-2011,NULL
20110103,Stevia powder,03-01-2011,NULL
20110103,Coconut oil 500 ml,03-01-2011,NULL
20110103,Jam 1 kg,03-01-2011,NULL
20110103,Jam 1/2 kg,03-01-2011,NULL
20110103,Jam 200 gm,03-01-2011,NULL
20110103,Jam 100 gm,03-01-2011,NULL
20110103,Fanda,03-01-2011,NULL
20110103,Chocolates Drink box,03-01-2011,NULL
20110103,Kakadi,03-01-2011,NULL
20110103,Corriander Leave,03-01-2011,NULL
20110103,Curry leave,03-01-2011,NULL
20110103,Dhantu greens,03-01-2011,NULL
20110103,Ginger ooty,03-01-2011,NULL
20110103,Pomegranate,03-01-2011,NULL
20110103,Pomegranate Bhagav,03-01-2011,NULL
20110103,Pomegranate A.raktha,03-01-2011,NULL
20110103,Pomegranate Ganesh,03-01-2011,NULL
20110103,Papaya nati,03-01-2011,NULL
20110103,Papaya Taiwan,03-01-2011,NULL
20110103,Papaya Red lady,03-01-2011,NULL
20110103,Papaya sola,03-01-2011,NULL
20110103,Pineapple,03-01-2011,NULL
20110103,Plum Ooty,03-01-2011,NULL
20110103,Plum Australia,03-01-2011,NULL
20110103,Peaches,03-01-2011,NULL
20110103,Pomello/Chakotha,03-01-2011,NULL
20110103,Rose apple,03-01-2011,NULL
20110103,Rampal,03-01-2011,NULL
20110103,Tamarind sweet 500gm,03-01-2011,NULL
20110103,Watermellon,03-01-2011,NULL
20110103,Watermellon kiran,03-01-2011,NULL
20110103,S.mellon namdhari,03-01-2011,NULL
20110103,Mosambi,03-01-2011,NULL
20110103,Sweet corn,03-01-2011,NULL
20110103,Sweet corn cleaned,03-01-2011,NULL
20110103,Sweet corn seeds spok,03-01-2011,NULL
20110103,Batani kalu,03-01-2011,NULL
20110103,BaleDindu (Banana stem),03-01-2011,NULL
20110103,Basale Greens,03-01-2011,NULL
20110103,Letteus Greens,03-01-2011,NULL
20110103,Onion flowers,03-01-2011,NULL
20110103,Chain Berry,03-01-2011,NULL
20110103,Y.Bananan T.N.,03-01-2011,NULL
20110103,Maize,03-01-2011,NULL
20110103,Byladha Hannu,03-01-2011,NULL
20110103,Net rich 5 lt oil,03-01-2011,NULL
20110103,Mineral water 1 lt,03-01-2011,NULL
20110103,Chikkadikai Round,03-01-2011,NULL
20110103,Indian kinora apple,03-01-2011,NULL
20110103,South Africa Gala apple,03-01-2011,NULL
20110103,Selari,03-01-2011,NULL
20110103,Leeks,03-01-2011,NULL
20110103,Parsley,03-01-2011,NULL
20110103,Litchi Juice,03-01-2011,NULL
20110103,Apple juice,03-01-2011,NULL
20110103,G. nut oil Rice 1 lt,03-01-2011,NULL
20110103,G. nut oil safal deep1 lt,03-01-2011,NULL
20110103,G. nut Golden oil 1 lt,03-01-2011,NULL
20110103,G. nut sungold 1 lt,03-01-2011,NULL
20110103,Rice Bran 15 lt Tin,03-01-2011,NULL
20110103,Pickles,03-01-2011,NULL
20110103,Lime Pickles,03-01-2011,NULL
20110103,mango Pickles,03-01-2011,NULL
20110103,Pickles mixed veg,03-01-2011,NULL
20110103,Avarebele (F. Beans spok),03-01-2011,NULL
20110103,Avare seed (FB seeds),03-01-2011,NULL
20110103,Brucoli,03-01-2011,NULL
20110103,Mushroom Oyster,03-01-2011,NULL
20110103,Onion medium,03-01-2011,NULL
20110103,Onion Big,03-01-2011,NULL
20110103,Jack fruit,03-01-2011,NULL
20110103,Indian Black globe Grapes,03-01-2011,NULL
20110103,Papaya red indian,03-01-2011,NULL
20110103,Mango,03-01-2011,NULL
20110103,Mango Badami,03-01-2011,NULL
20110103,Mango Alphans,03-01-2011,NULL
20110103,Onion small(Economy),03-01-2011,NULL
20110103,Mango Raspuri,03-01-2011,NULL
20110103,Onion samber,03-01-2011,NULL
20110103,Peas local,03-01-2011,NULL
20110103,Peas Delhi,03-01-2011,NULL
20110103,Berry fruit Ooty,03-01-2011,NULL
20110103,Berry Soft,03-01-2011,NULL
20110103,Berry Delhi,03-01-2011,NULL
20110103,Ber fruit/Bore fruit,03-01-2011,NULL
20110103,Cherry fruit,03-01-2011,NULL
20110103,Cherry kashmir,03-01-2011,NULL
20110103,Cashew nut,03-01-2011,NULL
20110103,Dates,03-01-2011,NULL
20110103,Dry dates,03-01-2011,NULL
20110103,Dates seedless,03-01-2011,NULL
20110103,Dry apricot,03-01-2011,NULL
20110103,Badami,03-01-2011,NULL
20110103,Dry fruit mixed,03-01-2011,NULL
20110103,Jambo fruit(Nerale),03-01-2011,NULL
20110103,Bottle Gourd,03-01-2011,NULL
20110103,Chow-Chow,03-01-2011,NULL
20110103,Cucumber,03-01-2011,NULL
20110103,Cucumber Nati,03-01-2011,NULL
20110103,Cucumber Israle,03-01-2011,NULL
20110103,Cucumber Ooty,03-01-2011,NULL
20110103,Mangalore cucumber,03-01-2011,NULL
20110103,Cluster Bean Local,03-01-2011,NULL
20110103,Capsicum,03-01-2011,NULL
20110103,Mango Sendura,03-01-2011,NULL
20110103,Mango Bygan palli,03-01-2011,NULL
20110103,Mango malagova,03-01-2011,NULL
20110103,Mango mallika,03-01-2011,NULL
20110103,Mango thotapuri,03-01-2011,NULL
20110103,Mango kalapadu,03-01-2011,NULL
20110103,Mango Neelam,03-01-2011,NULL
20110103,Mango Dasheri,03-01-2011,NULL
20110103,Mango Langada,03-01-2011,NULL
20110103,Mango Kesar,03-01-2011,NULL
20110103,Mango Amarpalli,03-01-2011,NULL
20110103,Mango rathnagiri(red),03-01-2011,NULL
20110103,Mango Alphans box,03-01-2011,NULL
20110103,Mango sakkaregutti,03-01-2011,NULL
20110103,Orange,03-01-2011,NULL
20110103,Orange Nagpura,03-01-2011,NULL
20110103,Orange Ooty,03-01-2011,NULL
20110103,Orange Australia,03-01-2011,NULL
20110103,Tomoto,03-01-2011,NULL
20110103,Thogari kai,03-01-2011,NULL
20110103,Mango Raw Amblet,03-01-2011,NULL
20110103,Mango Raw,03-01-2011,NULL
20110103,Capsicum 1,03-01-2011,NULL
20110103,Capsicum Red/Yellow,03-01-2011,NULL
20110103,Chillies Green,03-01-2011,NULL
20110103,Chillies Bajji,03-01-2011,NULL
20110103,Chillies Cleaned,03-01-2011,NULL
20110103,Chillies small (C.B.P),03-01-2011,NULL
20110103,Carrot ooty,03-01-2011,NULL
20110103,Carrot Delhi,03-01-2011,NULL
20110103,Carrot Nati,03-01-2011,NULL
20110103,Cowpea Local,03-01-2011,NULL
20110103,Cowpea Long,03-01-2011,NULL
20110103,Coconut (B),03-01-2011,NULL
20110103,Coconut (M),03-01-2011,NULL
20110103,Coconut (S),03-01-2011,NULL
20110103,Coconut (OS),03-01-2011,NULL
20110103,Cabbage,03-01-2011,NULL
20110103,Cabbage Red,03-01-2011,NULL
20110103,Cabbage chaina,03-01-2011,NULL
20110103,Cauliflower(B),03-01-2011,NULL
20110103,Copra,03-01-2011,NULL
20110103,Honney 1/2,03-01-2011,NULL
20110103,Honney 1 Kg,03-01-2011,NULL
20110103,Honney 200 gm,03-01-2011,NULL
20110103,Honney 100 gm,03-01-2011,NULL
20110103,Gulkan 1 kg,03-01-2011,NULL
20110103,Gulkan 1/2 kg,03-01-2011,NULL
20110103,Gulkan 1/4 kg,03-01-2011,NULL
20110103,Cluster Beans Bunches,03-01-2011,NULL
20110103,Cucumber white,03-01-2011,NULL
20110103,Kashini (Ganike) Greens,03-01-2011,NULL
20110103,Sweet corn seeds,03-01-2011,NULL
20110103,Bale hoovu(B.flower),03-01-2011,NULL
20110103,Jukani,03-01-2011,NULL
20110103,Banana cooking R.Banana,03-01-2011,NULL
20110103,Avarekai (Field Beans ),03-01-2011,NULL
20110103,Grapes T.S.,03-01-2011,NULL
20110103,Herali kai,03-01-2011,NULL
20110103,Ladys finger,03-01-2011,NULL
20110103,Little gourd,03-01-2011,NULL
20110103,Lime Local,03-01-2011,NULL
20110103,Grapes Red globe,03-01-2011,NULL
20110103,Grapes Dry 250gm,03-01-2011,NULL
20110103,Grapes Dry 100gm,03-01-2011,NULL
20110103,Lime Bijapur,03-01-2011,NULL
20110103,Mushroom Button,03-01-2011,NULL
20110103,Mushroom Milky,03-01-2011,NULL
20110103,Cauliflower(M),03-01-2011,NULL
20110103,Cauliflower(S),03-01-2011,NULL
20110103,Cauliflower per Kg,03-01-2011,NULL
20110103,Cherry Tomoto,03-01-2011,NULL
20110103,Drumstik,03-01-2011,NULL
20110103,Double Beans seeds,03-01-2011,NULL
20110103,Double Beans,03-01-2011,NULL
20110103,Ground nut Local,03-01-2011,NULL
20110103,Ground nut Hybrid,03-01-2011,NULL
20110103,Ginger,03-01-2011,NULL
20110103,Ginger New,03-01-2011,NULL
20110103,Garlic,03-01-2011,NULL
20110103,Garlic cleaned,03-01-2011,NULL
20110103,Chikadi kai,03-01-2011,NULL
20110103,knol-khol,03-01-2011,NULL
20110103,Arive greens,03-01-2011,NULL
20110103,Eggs,03-01-2011,NULL
20110103,Chakota greens,03-01-2011,NULL
20110103,Onion pack,03-01-2011,NULL
20110103,Potato pack,03-01-2011,NULL
20110103,Chilakarive green,03-01-2011,NULL
20110103,Chillies Bajji yagani,03-01-2011,NULL
20110103,Baby corn,03-01-2011,NULL
20110103,Baby corn cleaned,03-01-2011,NULL
20110103,Berry Southafrica,03-01-2011,NULL
20110103,Berry Golden,03-01-2011,NULL
20110103,Berry ball,03-01-2011,NULL
20110103,Berry Green,03-01-2011,NULL
20110103,Apple Premium,03-01-2011,NULL
20110103,Malenian apple,03-01-2011,NULL
20110103,Nagapur Orange Economy,03-01-2011,NULL
20110103,South Af.red berry,03-01-2011,NULL
20110103,Jumbu juice,03-01-2011,NULL
20110103,Brahmi amla juice,03-01-2011,NULL
20110103,Pomegranate Juice,03-01-2011,NULL
20110103,N.Juice 200 ml,03-01-2011,NULL
20110103,Amla,03-01-2011,NULL
20110103,Beans,03-01-2011,NULL
20110103,Beans Nati,03-01-2011,NULL
20110103,Beans Ring,03-01-2011,NULL
20110103,Beans Fruit,03-01-2011,NULL
20110103,Beans cleaned,03-01-2011,NULL
20110103,Brinjal long,03-01-2011,NULL
20110103,Brinjal (W),03-01-2011,NULL
20110103,Brinjal (R),03-01-2011,NULL
20110103,Brinjal Bottle,03-01-2011,NULL
20110103,Brinjal Mlore,03-01-2011,NULL
20110103,Beet Root,03-01-2011,NULL
20110103,Yam/S.Root,03-01-2011,NULL
20110103,Bitter Gourd,03-01-2011,NULL
20110103,Mint Leaves,03-01-2011,NULL
20110103,Menthya Greens,03-01-2011,NULL
20110103,Palak Greens,03-01-2011,NULL
20110103,Apple Delicious,03-01-2011,NULL
20110103,Apple Simla,03-01-2011,NULL
20110103,Apple Economy,03-01-2011,NULL
20110103,Apple Washington,03-01-2011,NULL
20110103,Apple Australia,03-01-2011,NULL
20110103,Apple Newzeland,03-01-2011,NULL
20110103,Apple Fuji chaina,03-01-2011,NULL
20110103,Apple hazarath palli,03-01-2011,NULL
20110103,Apple Green smith,03-01-2011,NULL
20110103,Apple Golden delicious,03-01-2011,NULL
20110103,Banana pachabale,03-01-2011,NULL
20110103,Banana Yellaki,03-01-2011,NULL
20110103,Banana chandra,03-01-2011,NULL
20110103,Banana Nendra,03-01-2011,NULL
20110103,Banana karpura,03-01-2011,NULL
20110103,Banana Rasabale,03-01-2011,NULL
20110103,Chicco(Sapota) rapined,03-01-2011,NULL
20110103,Custerd Apple,03-01-2011,NULL
20110103,Chicco(Sapota),03-01-2011,NULL
20110103,Guava,03-01-2011,NULL
20110103,Guava Allahabad(Red),03-01-2011,NULL
20110103,Grapes Blore blue,03-01-2011,NULL
20110103,Orange malt,03-01-2011,NULL
20110103,Orange South Africa,03-01-2011,NULL
20110103,Peas Dharwad,03-01-2011,NULL
20110103,Peas Ooty,03-01-2011,NULL
20110103,Pumpkin Ash,03-01-2011,NULL
20110103,Pumpkin Red,03-01-2011,NULL
20110103,Pumpkin Japan,03-01-2011,NULL
20110103,Potato(M),03-01-2011,NULL
20110103,Potato(B),03-01-2011,NULL
20110103,Potato(S),03-01-2011,NULL
20110103,Potato Baby,03-01-2011,NULL
20110103,Sweet Potato(Genasu),03-01-2011,NULL
20110103,Raddish,03-01-2011,NULL
20110103,Raddish Red,03-01-2011,NULL
20110103,Sponge Gourd,03-01-2011,NULL
20110103,Snake Gourd,03-01-2011,NULL
20110103,Snake Gourd(S),03-01-2011,NULL
20110103,Sham gadde,03-01-2011,NULL
20110103,Spring Onion,03-01-2011,NULL
20110103,Spring Onion(Cleaned),03-01-2011,NULL
20110103,Parvala,03-01-2011,NULL
20110103,Greens Sabbakki,03-01-2011,NULL
20110103,Molake kalu,03-01-2011,NULL
20110103,Hesaru kalu,03-01-2011,NULL
20110103,GrapesAnabi shahi,03-01-2011,NULL
20110103,Grapes Dilkush,03-01-2011,NULL
20110103,Grapes Sharad,03-01-2011,NULL
20110103,Grapes Rose,03-01-2011,NULL
20110103,Grapes Sonika,03-01-2011,NULL
20110103,Grapes Flame,03-01-2011,NULL
20110103,Grapes Krishna sharad,03-01-2011,NULL
20110103,Grapes Crimson,03-01-2011,NULL
20110103,Komark fruit,03-01-2011,NULL
20110103,Kiwi fruit,03-01-2011,NULL
20110103,Litchi Local,03-01-2011,NULL
20110103,Litchi Taiwan/chaina,03-01-2011,NULL
20110103,Straw Berry,03-01-2011,NULL
20110103,Tender Coconut,03-01-2011,NULL
20110103,Tender Coconut(M),03-01-2011,NULL
20110103,Tamrind Chatisghar,03-01-2011,NULL
20110103,Tamarind seedless,03-01-2011,NULL
20110103,Thinda,03-01-2011,NULL
20110103,Dates Arebian,03-01-2011,NULL
20110103,Pista,03-01-2011,NULL
20110103,Tender Coconut(S),03-01-2011,NULL
20110103,Tender Coco packed,03-01-2011,NULL
20110103,Fruit Juice Tailand,03-01-2011,NULL
20110103,G.oil Net rich 500 ml,03-01-2011,NULL
20110103,Ground nut oil 1 lt,03-01-2011,NULL
20110103,G.nut oil Premium1 lt,03-01-2011,NULL
20110103,G.nut oil Rice Bron 1 lt,03-01-2011,NULL
20110104,Chocolates Drink box,04-01-2011,NULL
20110104,Fanda,04-01-2011,NULL
20110104,Jam 100 gm,04-01-2011,NULL
20110104,Jam 200 gm,04-01-2011,NULL
20110104,Jam 1/2 kg,04-01-2011,NULL
20110104,Jam 1 kg,04-01-2011,NULL
20110104,Coconut oil 500 ml,04-01-2011,NULL
20110104,Stevia powder,04-01-2011,NULL
20110104,Pepper,04-01-2011,NULL
20110104,Sungold oil 5 lt packet,04-01-2011,NULL
20110104,Sun safal Tin 15 lt,04-01-2011,NULL
20110104,Tamarind Paste 450 gm,04-01-2011,NULL
20110104,Safal deep 500 ml,04-01-2011,NULL
20110104,Ground nut oil 5 lt,04-01-2011,NULL
20110104,Sungold oil 5 lt,04-01-2011,NULL
20110104,Rice Bran 5 lt,04-01-2011,NULL
20110104,Tamarind Paste 150 gm,04-01-2011,NULL
20110104,Washington red apple,04-01-2011,NULL
20110104,Indian red globe,04-01-2011,NULL
20110104,Apple Chilli,04-01-2011,NULL
20110104,Bread fruit,04-01-2011,NULL
20110104,Peas seeds,04-01-2011,NULL
20110104,Anjura/Fig,04-01-2011,NULL
20110104,Butter fruit,04-01-2011,NULL
20110104,Bore fruit,04-01-2011,NULL
20110104,S.mellon Local (Luck),04-01-2011,NULL
20110104,S.mellon namdhari (Red),04-01-2011,NULL
20110104,Mosambi polo,04-01-2011,NULL
20110104,Rumenia Mango,04-01-2011,NULL
20110104,Apple Chaina Delicious,04-01-2011,NULL
20110104,,04-01-2011,NULL
20110104,,04-01-2011,NULL
20110104,,04-01-2011,NULL
20110104,Chilles small cleaned (C.B.P),04-01-2011,NULL
20110104,Washington gala apple,04-01-2011,NULL
20110104,Times Rose berry,04-01-2011,NULL
20110104,Grapesh Tash ganesh,04-01-2011,NULL
20110104,Chikkadikai cleaned,04-01-2011,NULL
20110104,Orange juice,04-01-2011,NULL
20110104,Thiland Jelly,04-01-2011,NULL
20110104,Thiland Juice,04-01-2011,NULL
20110104,Pineapple juice,04-01-2011,NULL
20110104,Kashini greens,04-01-2011,NULL
20110104,Mosambi,04-01-2011,NULL
20110104,S.mellon namdhari,04-01-2011,NULL
20110104,Watermellon kiran,04-01-2011,NULL
20110104,Watermellon,04-01-2011,NULL
20110104,Tamarind sweet 500gm,04-01-2011,NULL
20110104,Rampal,04-01-2011,NULL
20110104,Rose apple,04-01-2011,NULL
20110104,Pomello/Chakotha,04-01-2011,NULL
20110104,Peaches,04-01-2011,NULL
20110104,Plum Australia,04-01-2011,NULL
20110104,Plum Ooty,04-01-2011,NULL
20110104,Pineapple,04-01-2011,NULL
20110104,Papaya sola,04-01-2011,NULL
20110104,Papaya Red lady,04-01-2011,NULL
20110104,Papaya Taiwan,04-01-2011,NULL
20110104,Papaya nati,04-01-2011,NULL
20110104,Pomegranate Ganesh,04-01-2011,NULL
20150810,Dry dates,10-08-2015,110
20150810,Dates,10-08-2015,0
20150810,Cashew nut,10-08-2015,0
20150810,Cherry kashmir,10-08-2015,372
20150810,Parvala,10-08-2015,60
20150810,Palak Greens,10-08-2015,28
20150810,Menthya Greens,10-08-2015,39
20150810,Apple Chaina Delicious,10-08-2015,NULL
20150810,Ginger,10-08-2015,98
20150810,Ground nut Hybrid,10-08-2015,0
20150810,Carrot Nati,10-08-2015,37
20150810,Carrot Delhi,10-08-2015,0
20150810,Carrot ooty,10-08-2015,50
20150810,Maize,10-08-2015,0
20150810,Y.Bananan T.N.,10-08-2015,164
20150810,Chain Berry,10-08-2015,0
20150810,Garlic cleaned,10-08-2015,160
20150810,Garlic,10-08-2015,124
20150810,Kashini greens,10-08-2015,0
20150810,Dates Arebian,10-08-2015,0
20150810,Pista,10-08-2015,NULL
20150810,Thinda,10-08-2015,60
20150810,Mango sakkaregutti,10-08-2015,60
20150810,Mango Alphans box,10-08-2015,0
20150810,Mango rathnagiri(red),10-08-2015,0
20150810,Sham gadde,10-08-2015,49
20150810,Grapes Krishna sharad,10-08-2015,0
20150810,Grapes Flame,10-08-2015,0
20150811,Spring Onion,11-08-2015,60
20150811,Spring Onion(Cleaned),11-08-2015,67
20150811,Sweet corn,11-08-2015,34
20150811,Orange,11-08-2015,109
20150811,Orange Nagpura,11-08-2015,0
20150811,Orange Ooty,11-08-2015,0
20150811,Orange Australia,11-08-2015,135
20150811,Tender Coconut(S),11-08-2015,20
20150811,Tender Coco packed,11-08-2015,0
20150811,Fruit Juice Tailand,11-08-2015,NULL
20150811,Chikadi kai,11-08-2015,43
20150811,knol-khol,11-08-2015,28
20150811,Arive greens,11-08-2015,28
20150811,Byladha Hannu,11-08-2015,30
20150811,Net rich 5 lt oil,11-08-2015,NULL
20150811,Mineral water 1 lt,11-08-2015,NULL
20150811,Chikkadikai Round,11-08-2015,40
20150811,Cowpea Long,11-08-2015,34
20150811,Cowpea Local,11-08-2015,0
20150811,Coconut (M),11-08-2015,22
20150811,Coconut (B),11-08-2015,25
20150811,Ginger New,11-08-2015,48
20150811,Drumstik,11-08-2015,30
20150811,Ginger ooty,11-08-2015,0
20150811,Double Beans seeds,11-08-2015,240
20150811,Double Beans,11-08-2015,80
20150811,Ground nut Local,11-08-2015,60
20150811,Corriander Leave,11-08-2015,32
20150811,Curry leave,11-08-2015,44
20150811,Dhantu greens,11-08-2015,28
20150811,Mint Leaves,11-08-2015,26
20150811,Berry Delhi,11-08-2015,0
20150811,Ber fruit/Bore fruit,11-08-2015,0
20150811,Cherry fruit,11-08-2015,0
20150811,Times Rose berry,11-08-2015,265
20150811,Washington gala apple,11-08-2015,225
20150811,Chilles small cleaned (C.B.P),11-08-2015,52
20150811,Peas Dharwad,11-08-2015,0
20110104,Jambo fruit(Nerale),04-01-2011,NULL
20110104,Dry fruit mixed,04-01-2011,NULL
20110104,Badami,04-01-2011,NULL
20110104,Dry apricot,04-01-2011,NULL
20110104,Dates seedless,04-01-2011,NULL
20110104,Dry dates,04-01-2011,NULL
20110104,Dates,04-01-2011,NULL
20110104,Cashew nut,04-01-2011,NULL
20110104,Cherry kashmir,04-01-2011,NULL
20110104,Cherry fruit,04-01-2011,NULL
20110104,Ber fruit/Bore fruit,04-01-2011,NULL
20110104,Berry Delhi,04-01-2011,NULL
20110104,Berry Soft,04-01-2011,NULL
20110104,Berry fruit Ooty,04-01-2011,NULL
20110104,Peas Delhi,04-01-2011,NULL
20110104,Peas local,04-01-2011,NULL
20110104,Onion samber,04-01-2011,NULL
20110104,Mango Raspuri,04-01-2011,NULL
20110104,Onion small(Economy),04-01-2011,NULL
20110104,Mango Alphans,04-01-2011,NULL
20110104,Mango Badami,04-01-2011,NULL
20110104,Mango,04-01-2011,NULL
20110104,Papaya red indian,04-01-2011,NULL
20110104,Indian Black globe Grapes,04-01-2011,NULL
